"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT049147","hsa","hsa","hsa-miR-92a-3p","TEX10","0","0","0","0","1","0","0","0","1","1"
"MIRT049148","hsa","hsa","hsa-miR-92a-3p","PFN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049149","hsa","hsa","hsa-miR-92a-3p","EPHA7","0","0","0","0","1","0","0","0","1","1"
"MIRT049150","hsa","hsa","hsa-miR-92a-3p","WDR6","0","0","0","0","1","0","0","0","1","1"
"MIRT049151","hsa","hsa","hsa-miR-92a-3p","UBAP2L","0","0","0","0","1","0","0","0","1","1"
"MIRT049152","hsa","hsa","hsa-miR-92a-3p","TESK1","0","0","0","0","1","0","0","0","1","2"
"MIRT049153","hsa","hsa","hsa-miR-92a-3p","ZNF503","0","0","0","0","1","0","0","0","1","1"
"MIRT049154","hsa","hsa","hsa-miR-92a-3p","DENND5A","0","0","0","0","1","0","0","0","1","1"
"MIRT049155","hsa","hsa","hsa-miR-92a-3p","PRR12","0","0","0","0","1","0","0","0","1","1"
"MIRT049156","hsa","hsa","hsa-miR-92a-3p","BTAF1","0","0","0","0","1","0","0","0","1","1"
"MIRT049157","hsa","hsa","hsa-miR-92a-3p","MYO5C","0","0","0","0","1","0","0","0","1","1"
"MIRT049158","hsa","hsa","hsa-miR-92a-3p","MRPL3","0","0","0","0","1","0","0","0","1","1"
"MIRT049159","hsa","hsa","hsa-miR-92a-3p","CDKN3","0","0","0","0","1","0","0","0","1","1"
"MIRT049160","hsa","hsa","hsa-miR-92a-3p","RBBP7","0","0","0","0","1","0","0","0","1","1"
"MIRT049161","hsa","hsa","hsa-miR-92a-3p","PHACTR4","0","0","0","0","1","0","0","0","1","1"
"MIRT049162","hsa","hsa","hsa-miR-92a-3p","NPM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049163","hsa","hsa","hsa-miR-92a-3p","KMT2D","0","0","0","0","1","0","0","0","1","1"
"MIRT049164","hsa","hsa","hsa-miR-92a-3p","PKN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049165","hsa","hsa","hsa-miR-92a-3p","MDN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049166","hsa","hsa","hsa-miR-92a-3p","RPL18A","0","0","0","0","1","0","0","0","1","1"
"MIRT049167","hsa","hsa","hsa-miR-92a-3p","ISM2","0","0","0","0","1","0","0","0","1","1"
"MIRT049168","hsa","hsa","hsa-miR-92a-3p","QSOX2","0","0","0","0","1","0","0","0","1","1"
"MIRT049169","hsa","hsa","hsa-miR-92a-3p","SHMT2","0","0","0","0","1","0","0","0","1","1"
"MIRT049170","hsa","hsa","hsa-miR-92a-3p","RIOK1","0","0","0","0","1","0","0","0","1","1"
"MIRT049171","hsa","hsa","hsa-miR-92a-3p","ARID1A","0","0","0","0","1","0","0","0","1","1"
"MIRT049172","hsa","hsa","hsa-miR-92a-3p","IGSF1","0","0","0","0","1","0","0","0","1","1"
"MIRT049173","hsa","hsa","hsa-miR-92a-3p","PPIB","0","0","0","0","1","0","0","0","1","1"
"MIRT049174","hsa","hsa","hsa-miR-92a-3p","PPP1CC","0","0","0","0","1","0","0","0","1","1"
"MIRT049175","hsa","hsa","hsa-miR-92a-3p","CHCHD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049176","hsa","hsa","hsa-miR-92a-3p","NFIB","0","0","0","0","1","0","0","0","1","1"
"MIRT049177","hsa","hsa","hsa-miR-92a-3p","STARD7","0","0","0","0","1","0","0","0","1","1"
"MIRT049178","hsa","hsa","hsa-miR-92a-3p","DYNC1H1","0","0","0","0","1","0","0","0","1","1"
"MIRT049179","hsa","hsa","hsa-miR-92a-3p","FNDC3B","0","0","0","0","1","0","0","0","1","2"
"MIRT049180","hsa","hsa","hsa-miR-92a-3p","SRSF5","0","0","0","0","1","0","0","0","1","1"
"MIRT049181","hsa","hsa","hsa-miR-92a-3p","KIFC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049182","hsa","hsa","hsa-miR-92a-3p","EARS2","0","0","0","0","1","0","0","0","1","2"
"MIRT049183","hsa","hsa","hsa-miR-92a-3p","MCM3","0","0","0","0","1","0","0","0","1","1"
"MIRT049184","hsa","hsa","hsa-miR-92a-3p","TUSC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049185","hsa","hsa","hsa-miR-92a-3p","CLDND1","0","0","0","0","1","0","0","0","1","1"
"MIRT049186","hsa","hsa","hsa-miR-92a-3p","BRCC3","0","0","0","0","1","0","0","0","1","1"
"MIRT049187","hsa","hsa","hsa-miR-92a-3p","ACTR1A","0","0","0","0","1","0","0","0","1","1"
"MIRT049188","hsa","hsa","hsa-miR-92a-3p","DHX16","0","0","0","0","1","0","0","0","1","1"
"MIRT049189","hsa","hsa","hsa-miR-92a-3p","KIAA0100","0","0","0","0","1","0","0","0","1","1"
"MIRT049190","hsa","hsa","hsa-miR-92a-3p","DUSP11","0","0","0","0","1","0","0","0","1","1"
"MIRT049191","hsa","hsa","hsa-miR-92a-3p","ARRB1","0","0","0","0","1","0","0","0","1","1"
"MIRT049192","hsa","hsa","hsa-miR-92a-3p","ATP1A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049193","hsa","hsa","hsa-miR-92a-3p","VARS","0","0","0","0","1","0","0","0","1","1"
"MIRT049194","hsa","hsa","hsa-miR-92a-3p","ITPR3","0","0","0","0","1","0","0","0","1","1"
"MIRT049195","hsa","hsa","hsa-miR-92a-3p","AXIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049196","hsa","hsa","hsa-miR-92a-3p","RPL13A","0","0","0","0","1","0","0","0","1","1"
"MIRT049197","hsa","hsa","hsa-miR-92a-3p","STX3","0","0","0","0","1","0","0","0","1","1"
"MIRT049198","hsa","hsa","hsa-miR-92a-3p","GLOD4","0","0","0","0","1","0","0","0","1","1"
"MIRT049199","hsa","hsa","hsa-miR-92a-3p","U2AF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049200","hsa","hsa","hsa-miR-92a-3p","KCTD5","0","0","0","0","1","0","0","0","1","1"
"MIRT049201","hsa","hsa","hsa-miR-92a-3p","GSTP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049202","hsa","hsa","hsa-miR-92a-3p","GOT2","0","0","0","0","1","0","0","0","1","1"
"MIRT049203","hsa","hsa","hsa-miR-92a-3p","COL18A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049204","hsa","hsa","hsa-miR-92a-3p","NOC2L","0","0","0","0","1","0","0","0","1","1"
"MIRT049205","hsa","hsa","hsa-miR-92a-3p","USP31","0","0","0","0","1","0","0","0","1","1"
"MIRT049206","hsa","hsa","hsa-miR-92a-3p","RBX1","0","0","0","0","1","0","0","0","1","1"
"MIRT049207","hsa","hsa","hsa-miR-92a-3p","SCML2","0","0","0","0","1","0","0","0","1","1"
"MIRT049208","hsa","hsa","hsa-miR-92a-3p","ARPP19","0","0","0","0","1","0","0","0","1","1"
"MIRT049209","hsa","hsa","hsa-miR-92a-3p","CCDC86","0","0","0","0","1","0","0","0","1","1"
"MIRT049210","hsa","hsa","hsa-miR-92a-3p","P4HB","0","0","0","0","1","0","0","0","1","1"
"MIRT049211","hsa","hsa","hsa-miR-92a-3p","LMBR1L","0","0","0","0","1","0","0","0","1","1"
"MIRT049212","hsa","hsa","hsa-miR-92a-3p","CDK9","0","0","0","0","1","0","0","0","1","1"
"MIRT049213","hsa","hsa","hsa-miR-92a-3p","BCL9L","0","0","0","0","1","0","0","0","1","1"
"MIRT049214","hsa","hsa","hsa-miR-92a-3p","TUFM","0","0","0","0","1","0","0","0","1","1"
"MIRT049215","hsa","hsa","hsa-miR-92a-3p","RPL15","0","0","0","0","1","0","0","0","1","1"
"MIRT049216","hsa","hsa","hsa-miR-92a-3p","ALMS1","0","0","0","0","1","0","0","0","1","1"
"MIRT049217","hsa","hsa","hsa-miR-92a-3p","MLLT4","0","0","0","0","1","0","0","0","1","1"
"MIRT049218","hsa","hsa","hsa-miR-92a-3p","CUL5","0","0","0","0","1","0","0","0","1","1"
"MIRT049219","hsa","hsa","hsa-miR-92a-3p","KPNB1","0","0","0","0","1","0","0","0","1","1"
"MIRT049220","hsa","hsa","hsa-miR-92a-3p","MYO1C","0","0","0","0","1","0","0","0","1","1"
"MIRT049221","hsa","hsa","hsa-miR-92a-3p","TLR10","0","0","0","0","1","0","0","0","1","1"
"MIRT049222","hsa","hsa","hsa-miR-92a-3p","COX4I1","0","0","0","0","1","0","0","0","1","1"
"MIRT049223","hsa","hsa","hsa-miR-92a-3p","SF3B3","0","0","0","0","1","0","0","0","1","1"
"MIRT049224","hsa","hsa","hsa-miR-92a-3p","CTNNBL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049225","hsa","hsa","hsa-miR-92a-3p","YWHAQ","0","0","0","0","1","0","0","0","1","1"
"MIRT049226","hsa","hsa","hsa-miR-92a-3p","BRD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049227","hsa","hsa","hsa-miR-92a-3p","PFKM","0","0","0","0","1","0","0","0","1","1"
"MIRT049228","hsa","hsa","hsa-miR-92a-3p","PPP6C","0","0","0","0","1","0","0","0","1","1"
"MIRT049229","hsa","hsa","hsa-miR-92a-3p","NFE2L1","0","0","0","0","1","0","0","0","1","1"
"MIRT049230","hsa","hsa","hsa-miR-92a-3p","SHOC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049231","hsa","hsa","hsa-miR-92a-3p","KIAA1671","0","0","0","0","1","0","0","0","1","1"
"MIRT049232","hsa","hsa","hsa-miR-92a-3p","HIST1H1E","0","0","0","0","1","0","0","0","1","1"
"MIRT049233","hsa","hsa","hsa-miR-92a-3p","R3HDM4","0","0","0","0","1","0","0","0","1","1"
"MIRT049234","hsa","hsa","hsa-miR-92a-3p","SURF4","0","0","0","0","1","0","0","0","1","1"
"MIRT049235","hsa","hsa","hsa-miR-92a-3p","METTL16","0","0","0","0","1","0","0","0","1","1"
"MIRT049236","hsa","hsa","hsa-miR-92a-3p","ZNF420","0","0","0","0","1","0","0","0","1","1"
"MIRT049237","hsa","hsa","hsa-miR-92a-3p","ARPC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049238","hsa","hsa","hsa-miR-92a-3p","RRP9","0","0","0","0","1","0","0","0","1","1"
"MIRT049239","hsa","hsa","hsa-miR-92a-3p","HEATR1","0","0","0","0","1","0","0","0","1","1"
"MIRT049240","hsa","hsa","hsa-miR-92a-3p","HSPA1B","0","0","0","0","1","0","0","0","1","1"
"MIRT049241","hsa","hsa","hsa-miR-92a-3p","PTP4A2","0","0","0","0","1","0","0","0","1","1"
"MIRT049242","hsa","hsa","hsa-miR-92a-3p","MACF1","0","0","0","0","1","0","0","0","1","1"
"MIRT049243","hsa","hsa","hsa-miR-92a-3p","HNRNPF","0","0","0","0","1","0","0","0","1","1"
"MIRT049244","hsa","hsa","hsa-miR-92a-3p","VCPIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049245","hsa","hsa","hsa-miR-92a-3p","CORO7","0","0","0","0","1","0","0","0","1","1"
"MIRT049246","hsa","hsa","hsa-miR-92a-3p","UNC13B","0","0","0","0","1","0","0","0","1","1"
"MIRT049247","hsa","hsa","hsa-miR-92a-3p","PSMD3","0","0","0","0","1","0","0","0","1","1"
"MIRT049248","hsa","hsa","hsa-miR-92a-3p","DDAH1","0","0","0","0","1","0","0","0","1","1"
"MIRT049249","hsa","hsa","hsa-miR-92a-3p","MKNK2","0","0","0","0","1","0","0","0","1","2"
"MIRT049250","hsa","hsa","hsa-miR-92a-3p","HS3ST3A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049251","hsa","hsa","hsa-miR-92a-3p","ALKBH5","0","0","0","0","1","0","0","0","1","1"
"MIRT049252","hsa","hsa","hsa-miR-92a-3p","TKT","0","0","0","0","1","0","0","0","1","1"
"MIRT049253","hsa","hsa","hsa-miR-92a-3p","DLX6","0","0","0","0","1","0","0","0","1","1"
"MIRT049254","hsa","hsa","hsa-miR-92a-3p","OSBPL2","1","0","0","0","1","0","0","0","2","1"
"MIRT049255","hsa","hsa","hsa-miR-92a-3p","CDC37","0","0","0","0","1","0","0","0","1","1"
"MIRT049256","hsa","hsa","hsa-miR-92a-3p","CLTC","0","0","0","0","1","0","0","0","1","1"
"MIRT049257","hsa","hsa","hsa-miR-92a-3p","TUT1","0","0","0","0","1","0","0","0","1","1"
"MIRT049258","hsa","hsa","hsa-miR-92a-3p","GLO1","0","0","0","0","1","0","0","0","1","1"
"MIRT049259","hsa","hsa","hsa-miR-92a-3p","ZC3H18","0","0","0","0","1","0","0","0","1","1"
"MIRT049260","hsa","hsa","hsa-miR-92a-3p","HMGCS1","0","0","0","0","1","0","0","0","1","1"
"MIRT049261","hsa","hsa","hsa-miR-92a-3p","EIF3K","0","0","0","0","1","0","0","0","1","1"
"MIRT049262","hsa","hsa","hsa-miR-92a-3p","DCTD","0","0","0","0","1","0","0","0","1","1"
"MIRT049263","hsa","hsa","hsa-miR-92a-3p","MYL6","0","0","0","0","1","0","0","0","1","1"
"MIRT049264","hsa","hsa","hsa-miR-92a-3p","FAM135A","0","0","0","0","1","0","0","0","1","2"
"MIRT049265","hsa","hsa","hsa-miR-92a-3p","ZNF507","0","0","0","0","1","0","0","0","1","1"
"MIRT049266","hsa","hsa","hsa-miR-92a-3p","EDC4","0","0","0","0","1","0","0","0","1","1"
"MIRT049267","hsa","hsa","hsa-miR-92a-3p","SMARCD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049268","hsa","hsa","hsa-miR-92a-3p","PFDN2","0","0","0","0","1","0","0","0","1","1"
"MIRT049269","hsa","hsa","hsa-miR-92a-3p","ZFHX4","0","0","0","0","1","0","0","0","1","1"
"MIRT049270","hsa","hsa","hsa-miR-92a-3p","HOGA1","0","0","0","0","1","0","0","0","1","1"
"MIRT049271","hsa","hsa","hsa-miR-92a-3p","IL17RA","0","0","0","0","1","0","0","0","1","1"
"MIRT049272","hsa","hsa","hsa-miR-92a-3p","LXN","0","0","0","0","1","0","0","0","1","1"
"MIRT049273","hsa","hsa","hsa-miR-92a-3p","PDCD6IP","0","0","0","0","1","0","0","0","1","1"
"MIRT049274","hsa","hsa","hsa-miR-92a-3p","CD2AP","0","0","0","0","1","0","0","0","1","2"
"MIRT049275","hsa","hsa","hsa-miR-92a-3p","RPS14","0","0","0","0","1","0","0","0","1","1"
"MIRT049276","hsa","hsa","hsa-miR-92a-3p","ABCA3","0","0","0","0","1","0","0","0","1","1"
"MIRT049277","hsa","hsa","hsa-miR-92a-3p","HOXA5","0","0","0","0","1","0","0","0","1","1"
"MIRT049278","hsa","hsa","hsa-miR-92a-3p","FBXO45","0","0","0","0","1","0","0","0","1","1"
"MIRT049279","hsa","hsa","hsa-miR-92a-3p","ILF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049280","hsa","hsa","hsa-miR-92a-3p","HIST1H4C","0","0","0","0","1","0","0","0","1","1"
"MIRT049281","hsa","hsa","hsa-miR-92a-3p","KIF1A","0","0","0","0","1","0","0","0","1","1"
"MIRT049282","hsa","hsa","hsa-miR-92a-3p","HSPA8","0","0","0","0","1","0","0","0","1","1"
"MIRT049283","hsa","hsa","hsa-miR-92a-3p","BAG6","0","0","0","0","1","0","0","0","1","1"
"MIRT049284","hsa","hsa","hsa-miR-92a-3p","SYNPR","0","0","0","0","1","0","0","0","1","1"
"MIRT049285","hsa","hsa","hsa-miR-92a-3p","PPIL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049286","hsa","hsa","hsa-miR-92a-3p","PYGL","0","0","0","0","1","0","0","0","1","1"
"MIRT049287","hsa","hsa","hsa-miR-92a-3p","NAA25","0","0","0","0","1","0","0","0","1","1"
"MIRT049288","hsa","hsa","hsa-miR-92a-3p","HSP90AB1","0","0","0","0","1","0","0","0","1","1"
"MIRT049289","hsa","hsa","hsa-miR-92a-3p","DIDO1","0","0","0","0","1","0","0","0","1","1"
"MIRT049290","hsa","hsa","hsa-miR-92a-3p","LARP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049291","hsa","hsa","hsa-miR-92a-3p","PHF12","0","0","0","0","1","0","0","0","1","1"
"MIRT049292","hsa","hsa","hsa-miR-92a-3p","ANKS1A","0","0","0","0","1","0","0","0","1","1"
"MIRT049293","hsa","hsa","hsa-miR-92a-3p","CBS","0","0","0","0","1","0","0","0","1","1"
"MIRT049294","hsa","hsa","hsa-miR-92a-3p","DDX5","0","0","0","0","1","0","0","0","1","1"
"MIRT049295","hsa","hsa","hsa-miR-92a-3p","SERINC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049296","hsa","hsa","hsa-miR-92a-3p","GNG7","0","0","0","0","1","0","0","0","1","1"
"MIRT049297","hsa","hsa","hsa-miR-92a-3p","C11orf57","0","0","0","0","1","0","0","0","1","1"
"MIRT049298","hsa","hsa","hsa-miR-92a-3p","ERAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049299","hsa","hsa","hsa-miR-92a-3p","TMEM55B","0","0","0","0","1","0","0","0","1","1"
"MIRT049300","hsa","hsa","hsa-miR-92a-3p","HIST1H2AB","0","0","0","0","1","0","0","0","1","1"
"MIRT049301","hsa","hsa","hsa-miR-92a-3p","TNPO1","0","0","0","0","1","0","0","0","1","2"
"MIRT049302","hsa","hsa","hsa-miR-92a-3p","COL4A2","0","0","0","0","1","0","0","0","1","1"
"MIRT049303","hsa","hsa","hsa-miR-92a-3p","CBX2","0","0","0","0","1","0","0","0","1","1"
"MIRT049304","hsa","hsa","hsa-miR-92a-3p","EPHA4","0","0","0","0","1","0","0","0","1","1"
"MIRT049305","hsa","hsa","hsa-miR-92a-3p","COPG1","0","0","0","0","1","0","0","0","1","1"
"MIRT049306","hsa","hsa","hsa-miR-92a-3p","DHX8","0","0","0","0","1","0","0","0","1","1"
"MIRT049307","hsa","hsa","hsa-miR-92a-3p","TUBB4B","0","0","0","0","1","0","0","0","1","1"
"MIRT049308","hsa","hsa","hsa-miR-92a-3p","TMEM161A","0","0","0","0","1","0","0","0","1","1"
"MIRT049309","hsa","hsa","hsa-miR-92a-3p","KHSRP","0","0","0","0","1","0","0","0","1","1"
"MIRT049310","hsa","hsa","hsa-miR-92a-3p","GOLGA3","0","0","0","0","1","0","0","0","1","4"
"MIRT049311","hsa","hsa","hsa-miR-92a-3p","ZNF622","0","0","0","0","1","0","0","0","1","1"
"MIRT049312","hsa","hsa","hsa-miR-92a-3p","FAM168B","0","0","0","0","1","0","0","0","1","1"
"MIRT049313","hsa","hsa","hsa-miR-92a-3p","KANK2","0","0","0","0","1","0","0","0","1","1"
"MIRT049314","hsa","hsa","hsa-miR-92a-3p","SIN3A","0","0","0","0","1","0","0","0","1","1"
"MIRT049315","hsa","hsa","hsa-miR-92a-3p","MDM2","0","0","0","0","1","0","0","0","1","2"
"MIRT049316","hsa","hsa","hsa-miR-92a-3p","MAP4","0","0","0","0","1","0","0","0","1","1"
"MIRT049317","hsa","hsa","hsa-miR-92a-3p","MAVS","0","0","0","0","1","0","0","0","1","1"
"MIRT049318","hsa","hsa","hsa-miR-92a-3p","CBFB","0","0","0","0","1","0","0","0","1","1"
"MIRT049319","hsa","hsa","hsa-miR-92a-3p","CTLA4","0","0","0","0","1","0","0","0","1","1"
"MIRT049320","hsa","hsa","hsa-miR-92a-3p","PCNXL4","0","0","0","0","1","0","0","0","1","1"
"MIRT049321","hsa","hsa","hsa-miR-92a-3p","SIN3B","0","0","0","0","1","0","0","0","1","1"
"MIRT049322","hsa","hsa","hsa-miR-92a-3p","NPC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049323","hsa","hsa","hsa-miR-92a-3p","POLR2I","0","0","0","0","1","0","0","0","1","1"
"MIRT049324","hsa","hsa","hsa-miR-92a-3p","HIST1H2AM","0","0","0","0","1","0","0","0","1","1"
"MIRT049325","hsa","hsa","hsa-miR-92a-3p","RNF123","0","0","0","0","1","0","0","0","1","1"
"MIRT049326","hsa","hsa","hsa-miR-92a-3p","WDR18","0","0","0","0","1","0","0","0","1","1"
"MIRT049327","hsa","hsa","hsa-miR-92a-3p","RPS28","0","0","0","0","1","0","0","0","1","1"
"MIRT049328","hsa","hsa","hsa-miR-92a-3p","FAM129B","0","0","0","0","1","0","0","0","1","1"
"MIRT049329","hsa","hsa","hsa-miR-92a-3p","ZCCHC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049330","hsa","hsa","hsa-miR-92a-3p","EPB41L3","0","0","0","0","1","0","0","0","1","1"
"MIRT049331","hsa","hsa","hsa-miR-92a-3p","MAPRE1","1","0","1","0","1","0","0","0","3","1"
"MIRT049332","hsa","hsa","hsa-miR-92a-3p","NT5DC3","0","0","0","0","1","0","0","0","1","1"
"MIRT049333","hsa","hsa","hsa-miR-92a-3p","AHCYL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049334","hsa","hsa","hsa-miR-92a-3p","KLC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049335","hsa","hsa","hsa-miR-92a-3p","ZBTB22","0","0","0","0","1","0","0","0","1","1"
"MIRT049336","hsa","hsa","hsa-miR-92a-3p","TSR1","0","0","0","0","1","0","0","0","1","1"
"MIRT049337","hsa","hsa","hsa-miR-92a-3p","NUP155","0","0","0","0","1","0","0","0","1","1"
"MIRT049338","hsa","hsa","hsa-miR-92a-3p","HIST2H2AA3","0","0","0","0","1","0","0","0","1","1"
"MIRT049339","hsa","hsa","hsa-miR-92a-3p","DDX39A","0","0","0","0","1","0","0","0","1","1"
"MIRT049340","hsa","hsa","hsa-miR-92a-3p","CAMTA2","0","0","0","0","1","0","0","0","1","1"
"MIRT049341","hsa","hsa","hsa-miR-92a-3p","RNF40","0","0","0","0","1","0","0","0","1","1"
"MIRT049342","hsa","hsa","hsa-miR-92a-3p","NCAPH","0","0","0","0","1","0","0","0","1","1"
"MIRT049343","hsa","hsa","hsa-miR-92a-3p","MYO1D","0","0","0","0","1","0","0","0","1","2"
"MIRT049344","hsa","hsa","hsa-miR-92a-3p","APOBEC3C","0","0","0","0","1","0","0","0","1","1"
"MIRT049345","hsa","hsa","hsa-miR-92a-3p","GSK3B","0","0","0","0","1","0","0","0","1","1"
"MIRT049346","hsa","hsa","hsa-miR-92a-3p","SARS2","0","0","0","0","1","0","0","0","1","1"
"MIRT049347","hsa","hsa","hsa-miR-92a-3p","C17orf51","0","0","0","0","1","0","0","0","1","1"
"MIRT049348","hsa","hsa","hsa-miR-92a-3p","RAB11A","0","0","0","0","1","0","0","0","1","1"
"MIRT049349","hsa","hsa","hsa-miR-92a-3p","EIF4B","0","0","0","0","1","0","0","0","1","1"
"MIRT049350","hsa","hsa","hsa-miR-92a-3p","OTUD6A","0","0","0","0","1","0","0","0","1","1"
"MIRT049351","hsa","hsa","hsa-miR-92a-3p","CERS1","0","0","0","0","1","0","0","0","1","1"
"MIRT049352","hsa","hsa","hsa-miR-92a-3p","ENOPH1","0","0","0","0","1","0","0","0","1","1"
"MIRT049353","hsa","hsa","hsa-miR-92a-3p","CAD","0","0","0","0","1","0","0","0","1","1"
"MIRT049354","hsa","hsa","hsa-miR-92a-3p","KIAA1549","0","0","0","0","1","0","0","0","1","1"
"MIRT049355","hsa","hsa","hsa-miR-92a-3p","CELSR1","0","0","0","0","1","0","0","0","1","1"
"MIRT049356","hsa","hsa","hsa-miR-92a-3p","PSMB6","0","0","0","0","1","0","0","0","1","1"
"MIRT049357","hsa","hsa","hsa-miR-92a-3p","IRAK1","0","0","0","0","1","0","0","0","1","1"
"MIRT049358","hsa","hsa","hsa-miR-92a-3p","ORC5","0","0","0","0","1","0","0","0","1","1"
"MIRT049359","hsa","hsa","hsa-miR-92a-3p","STAT3","1","1","1","0","1","0","0","0","4","2"
"MIRT049360","hsa","hsa","hsa-miR-92a-3p","PKDCC","0","0","0","0","1","0","0","0","1","1"
"MIRT049361","hsa","hsa","hsa-miR-92a-3p","HNRNPM","0","0","0","0","1","0","0","0","1","1"
"MIRT049362","hsa","hsa","hsa-miR-92a-3p","AP2B1","0","0","0","0","1","0","0","0","1","1"
"MIRT049363","hsa","hsa","hsa-miR-92a-3p","FASN","0","0","0","0","1","0","0","0","1","1"
"MIRT049364","hsa","hsa","hsa-miR-92a-3p","SMC3","0","0","0","0","1","0","0","0","1","1"
"MIRT049365","hsa","hsa","hsa-miR-92a-3p","RNF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049366","hsa","hsa","hsa-miR-92a-3p","ZNF84","0","0","0","0","1","0","0","0","1","1"
"MIRT049367","hsa","hsa","hsa-miR-92a-3p","CCNE1","0","0","0","0","1","0","0","0","1","1"
"MIRT049368","hsa","hsa","hsa-miR-92a-3p","RTCB","0","0","0","0","1","0","0","0","1","1"
"MIRT049369","hsa","hsa","hsa-miR-92a-3p","TBL1X","0","0","0","0","1","0","0","0","1","1"
"MIRT049370","hsa","hsa","hsa-miR-92a-3p","ATP5B","0","0","0","0","1","0","0","0","1","1"
"MIRT049371","hsa","hsa","hsa-miR-92a-3p","TGFBRAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049372","hsa","hsa","hsa-miR-92a-3p","TRAP1","0","0","1","0","1","0","0","0","2","1"
"MIRT049373","hsa","hsa","hsa-miR-92a-3p","ACLY","0","0","0","0","1","0","0","0","1","1"
"MIRT049374","hsa","hsa","hsa-miR-92a-3p","GTF3C1","0","0","0","0","1","0","0","0","1","1"
"MIRT049375","hsa","hsa","hsa-miR-92a-3p","SLC25A44","0","0","0","0","1","0","0","0","1","1"
"MIRT049376","hsa","hsa","hsa-miR-92a-3p","SMAP2","0","0","0","0","1","0","0","0","1","1"
"MIRT049377","hsa","hsa","hsa-miR-92a-3p","DDX56","0","0","0","0","1","0","0","0","1","1"
"MIRT049378","hsa","hsa","hsa-miR-92a-3p","TWISTNB","0","0","0","0","1","0","0","0","1","1"
"MIRT049379","hsa","hsa","hsa-miR-92a-3p","CCDC57","0","0","0","0","1","0","0","0","1","1"
"MIRT049380","hsa","hsa","hsa-miR-92a-3p","SLC4A2","0","0","0","0","1","0","0","0","1","1"
"MIRT049381","hsa","hsa","hsa-miR-92a-3p","DYNLL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049382","hsa","hsa","hsa-miR-92a-3p","STEAP3","0","0","0","0","1","0","0","0","1","1"
"MIRT049383","hsa","hsa","hsa-miR-92a-3p","GGA2","0","0","0","0","1","0","0","0","1","1"
"MIRT049384","hsa","hsa","hsa-miR-92a-3p","MYH9","0","0","0","0","1","0","0","0","1","1"
"MIRT049385","hsa","hsa","hsa-miR-92a-3p","RPLP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049386","hsa","hsa","hsa-miR-92a-3p","AUP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049387","hsa","hsa","hsa-miR-92a-3p","MRGBP","0","0","0","0","1","0","0","0","1","1"
"MIRT049388","hsa","hsa","hsa-miR-92a-3p","PSMG3","0","0","0","0","1","0","0","0","1","1"
"MIRT049389","hsa","hsa","hsa-miR-92a-3p","CDC20","0","0","0","0","1","0","0","0","1","1"
"MIRT049390","hsa","hsa","hsa-miR-92a-3p","AK2","0","0","0","0","1","0","0","0","1","1"
"MIRT049391","hsa","hsa","hsa-miR-92a-3p","GBAS","0","0","0","0","1","0","0","0","1","1"
"MIRT049392","hsa","hsa","hsa-miR-92a-3p","WHSC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049393","hsa","hsa","hsa-miR-92a-3p","CKMT1B","0","0","0","0","1","0","0","0","1","1"
"MIRT049394","hsa","hsa","hsa-miR-92a-3p","WDR19","0","0","0","0","1","0","0","0","1","1"
